trxn_amt,qty,cust_age,fraudulent,acct_age_days,trxn_hour,year,month,day,pmt_method_PayPal,pmt_method_bank transfer,pmt_method_credit card,pmt_method_debit card,product_cat_clothing,product_cat_electronics,product_cat_health & beauty,product_cat_home & garden,product_cat_toys & games,cust_device_desktop,cust_device_mobile,cust_device_tablet
36.59,5,35,0,306,15,2024,2,9,False,False,True,False,False,True,False,False,False,False,False,True
104.95,5,46,0,61,5,2024,2,23,False,True,False,False,False,False,False,True,False,True,False,False
160.04,2,39,0,309,9,2024,1,19,False,False,True,False,False,False,False,False,True,False,False,True
621.19,3,23,0,286,20,2024,2,9,False,True,False,False,False,False,False,True,False,True,False,False
278.35,4,5,0,297,8,2024,1,10,False,False,True,False,False,True,False,False,False,False,False,True
109.73,4,22,0,254,2,2024,1,3,True,False,False,False,True,False,False,False,False,False,False,True
10.01,2,39,0,58,8,2024,1,11,False,False,False,True,False,False,False,False,True,True,False,False
68.46,3,48,0,29,11,2024,2,4,True,False,False,False,True,False,False,False,False,True,False,False
47.72,2,19,0,290,23,2024,1,3,False,True,False,False,False,False,False,False,True,True,False,False
88.54,3,41,0,141,7,2024,2,3,False,False,False,True,False,False,True,False,False,False,True,False
163.15,4,43,0,332,16,2024,1,5,False,False,False,True,False,True,False,False,False,False,False,True
666.38,5,36,0,300,20,2024,2,1,False,False,False,True,False,False,True,False,False,False,True,False
387.23,2,43,0,180,22,2024,1,12,True,False,False,False,False,False,True,False,False,False,True,False
345.35,1,35,0,45,19,2024,3,24,False,False,True,False,False,False,True,False,False,False,False,True
246.02,2,26,0,226,17,2024,3,5,False,False,False,True,False,False,False,True,False,False,False,True
105.8,4,27,1,272,5,2024,3,26,True,False,False,False,False,True,False,False,False,False,True,False
557.1500000000001,3,43,1,212,2,2024,2,27,False,False,False,True,False,False,False,False,True,False,True,False
636.75,1,38,0,110,9,2024,2,3,True,False,False,False,True,False,False,False,False,False,False,True
294.05,3,34,0,249,18,2024,2,12,False,False,True,False,False,False,False,False,True,False,True,False
54.7,2,62,0,164,17,2024,3,28,False,True,False,False,False,False,False,True,False,False,False,True
103.86,4,38,0,123,21,2024,1,23,False,False,True,False,False,False,False,True,False,False,True,False
507.89,5,28,0,145,12,2024,1,18,True,False,False,False,False,False,True,False,False,True,False,False
25.99,1,18,0,284,16,2024,1,31,False,False,True,False,False,False,False,True,False,True,False,False
57.63,1,33,0,163,0,2024,4,1,False,False,False,True,False,False,False,False,True,False,True,False
311.64,3,46,0,98,2,2024,3,24,True,False,False,False,False,False,False,False,True,True,False,False
148.4,3,55,0,295,14,2024,3,30,False,False,False,True,True,False,False,False,False,False,False,True
132.01,1,20,0,255,15,2024,1,13,False,True,False,False,False,False,True,False,False,False,True,False
268.61,4,36,0,331,0,2024,3,7,False,True,False,False,False,False,False,True,False,False,True,False
148.99,1,41,0,63,1,2024,3,25,False,True,False,False,False,False,False,False,True,True,False,False
175.71,1,25,0,321,15,2024,1,21,False,False,False,True,False,False,True,False,False,False,True,False
15.44,2,58,0,110,3,2024,3,5,False,True,False,False,False,False,False,False,True,False,False,True
38.13,1,33,1,25,5,2024,2,9,False,False,False,True,False,False,True,False,False,False,False,True
362.09,2,41,0,102,21,2024,3,30,False,True,False,False,True,False,False,False,False,True,False,False
119.84,2,25,0,56,7,2024,2,20,True,False,False,False,False,True,False,False,False,False,False,True
283.76,4,38,0,163,20,2024,3,12,False,False,False,True,False,False,False,True,False,False,False,True
160.12,2,32,0,65,10,2024,1,20,False,False,False,True,True,False,False,False,False,True,False,False
98.23,3,21,0,139,23,2024,2,3,False,False,True,False,False,True,False,False,False,True,False,False
374.65,2,30,0,241,4,2024,2,27,False,False,False,True,False,True,False,False,False,True,False,False
17.98,4,52,0,58,12,2024,3,1,False,False,False,True,True,False,False,False,False,False,False,True
41.48,4,34,0,127,17,2024,3,21,False,False,False,True,False,True,False,False,False,True,False,False
259.51,2,31,0,150,11,2024,1,23,False,True,False,False,False,True,False,False,False,False,True,False
598.66,2,33,0,131,22,2024,1,10,True,False,False,False,False,False,True,False,False,False,True,False
24.11,3,39,0,43,1,2024,3,6,True,False,False,False,False,False,False,False,True,False,True,False
98.9,2,24,0,212,12,2024,1,14,True,False,False,False,True,False,False,False,False,False,True,False
99.82,1,42,0,361,23,2024,1,13,False,False,True,False,False,False,True,False,False,False,False,True
161.8,4,48,0,340,1,2024,3,25,False,False,True,False,False,False,True,False,False,False,False,True
127.69,5,41,0,252,13,2024,2,23,True,False,False,False,True,False,False,False,False,False,True,False
171.83,4,44,0,186,12,2024,2,3,False,False,True,False,False,False,False,True,False,False,False,True
24.35,3,35,0,150,17,2024,1,3,False,True,False,False,False,False,True,False,False,False,True,False
145.02,1,25,0,320,19,2024,3,26,False,False,False,True,True,False,False,False,False,False,True,False
690.93,2,35,0,98,0,2024,2,17,False,False,True,False,False,False,True,False,False,False,True,False
46.19,5,50,0,231,16,2024,1,5,False,False,True,False,False,True,False,False,False,True,False,False
180.05,1,25,0,248,8,2024,2,16,True,False,False,False,False,False,False,False,True,False,False,True
44.94,3,40,0,185,6,2024,1,17,True,False,False,False,False,False,True,False,False,False,False,True
143.25,1,38,0,81,18,2024,2,4,False,True,False,False,False,False,False,True,False,False,True,False
832.0,2,38,0,44,7,2024,2,8,False,False,False,True,False,True,False,False,False,False,False,True
177.35,2,48,0,197,10,2024,1,8,True,False,False,False,False,False,False,False,True,False,True,False
95.97,1,16,0,270,1,2024,1,1,True,False,False,False,False,False,False,False,True,True,False,False
110.47,2,44,0,271,21,2024,3,25,False,False,True,False,False,True,False,False,False,False,True,False
462.59,5,32,0,257,0,2024,1,10,False,True,False,False,False,False,True,False,False,False,True,False
38.72,1,34,0,298,17,2024,2,24,True,False,False,False,False,False,False,False,True,True,False,False
292.69,5,33,0,332,17,2024,3,14,False,True,False,False,False,True,False,False,False,False,False,True
251.43,3,44,1,21,23,2024,1,25,False,False,False,True,False,False,False,True,False,True,False,False
351.54,4,30,0,56,11,2024,1,2,False,False,True,False,False,False,True,False,False,True,False,False
264.78,4,16,0,185,8,2024,1,23,False,True,False,False,False,False,False,False,True,False,False,True
319.75,4,71,0,49,23,2024,3,9,False,False,False,True,False,False,False,False,True,True,False,False
127.49,5,32,0,70,0,2024,1,1,True,False,False,False,True,False,False,False,False,False,False,True
114.32,4,36,0,183,21,2024,4,4,False,False,False,True,True,False,False,False,False,False,False,True
211.49,1,38,0,318,18,2024,2,21,False,True,False,False,False,False,True,False,False,True,False,False
830.57,3,51,0,359,18,2024,2,27,False,False,False,True,True,False,False,False,False,False,True,False
99.45,4,33,0,348,19,2024,2,18,False,False,True,False,False,True,False,False,False,False,True,False
79.33,3,29,1,263,2,2024,1,19,False,True,False,False,False,False,False,False,True,False,True,False
288.89,4,41,0,351,2,2024,1,9,False,True,False,False,False,False,False,False,True,True,False,False
220.98,2,38,0,315,12,2024,3,20,False,False,True,False,False,False,False,False,True,True,False,False
153.6,2,42,0,27,8,2024,3,2,False,True,False,False,False,True,False,False,False,True,False,False
116.64,1,26,0,319,22,2024,4,6,False,True,False,False,False,False,True,False,False,False,True,False
260.81,5,42,0,37,3,2024,1,23,False,False,False,True,True,False,False,False,False,False,False,True
101.99,5,32,0,30,19,2024,3,18,True,False,False,False,True,False,False,False,False,False,False,True
239.16,2,42,0,163,16,2024,3,20,False,True,False,False,False,False,False,True,False,True,False,False
101.41,5,30,0,246,0,2024,4,3,True,False,False,False,True,False,False,False,False,False,True,False
70.11,5,14,0,325,4,2024,1,23,False,False,True,False,False,False,True,False,False,False,False,True
348.73,5,22,0,277,8,2024,2,8,True,False,False,False,False,True,False,False,False,False,False,True
28.35,2,31,0,271,9,2024,2,23,True,False,False,False,False,False,False,False,True,False,True,False
22.26,2,0,0,324,17,2024,2,20,False,True,False,False,False,False,True,False,False,False,True,False
50.3,1,45,0,4,16,2024,1,21,False,False,False,True,True,False,False,False,False,False,True,False
74.11,5,45,0,8,22,2024,2,21,True,False,False,False,True,False,False,False,False,False,True,False
91.07,5,33,0,21,10,2024,3,31,False,False,True,False,False,False,True,False,False,True,False,False
167.62,1,25,0,143,20,2024,4,6,True,False,False,False,True,False,False,False,False,False,False,True
149.75,3,28,0,120,18,2024,3,6,False,True,False,False,True,False,False,False,False,True,False,False
177.13,2,27,0,168,6,2024,1,21,True,False,False,False,False,False,True,False,False,True,False,False
730.51,2,28,0,150,6,2024,3,8,True,False,False,False,False,True,False,False,False,False,True,False
1063.06,1,43,0,15,8,2024,3,28,False,False,False,True,False,True,False,False,False,True,False,False
309.78,2,23,0,128,1,2024,3,27,False,True,False,False,False,False,False,False,True,True,False,False
447.11,4,36,0,149,20,2024,3,13,False,True,False,False,False,False,False,False,True,False,True,False
21.66,1,29,0,179,5,2024,2,29,True,False,False,False,False,True,False,False,False,True,False,False
19.79,5,29,0,229,17,2024,1,1,False,False,True,False,False,False,True,False,False,False,True,False
17.45,5,40,0,288,8,2024,3,12,True,False,False,False,False,False,False,True,False,False,False,True
110.26,3,21,0,325,22,2024,2,9,False,False,True,False,False,True,False,False,False,False,False,True
106.61,4,28,0,245,5,2024,2,3,False,False,True,False,False,False,False,True,False,True,False,False
472.1,5,30,0,255,3,2024,1,12,True,False,False,False,False,False,True,False,False,False,False,True
256.86,2,47,0,12,21,2024,2,21,False,True,False,False,False,False,True,False,False,False,False,True
145.98,5,42,0,138,22,2024,1,9,False,True,False,False,False,False,False,True,False,True,False,False
249.71,5,19,0,192,7,2024,2,24,True,False,False,False,False,False,False,True,False,False,True,False
153.99,1,25,0,257,17,2024,1,22,False,True,False,False,False,False,False,True,False,True,False,False
94.67,2,36,0,114,16,2024,2,6,False,False,False,True,True,False,False,False,False,True,False,False
315.69,3,68,1,20,5,2024,2,1,False,False,False,True,False,False,True,False,False,False,False,True
189.48,4,50,0,163,3,2024,1,20,False,False,True,False,True,False,False,False,False,True,False,False
174.47,5,28,0,170,16,2024,2,7,True,False,False,False,False,False,False,True,False,False,True,False
145.26,2,37,0,160,17,2024,1,16,False,False,False,True,False,True,False,False,False,True,False,False
70.25,2,30,0,26,7,2024,3,3,True,False,False,False,False,False,False,True,False,True,False,False
96.25,5,32,0,232,18,2024,4,6,False,False,False,True,False,False,True,False,False,False,True,False
583.87,3,27,1,191,1,2024,2,26,True,False,False,False,False,True,False,False,False,False,False,True
428.39,4,33,0,324,18,2024,1,17,True,False,False,False,False,False,False,True,False,True,False,False
706.98,1,45,0,119,6,2024,2,25,False,False,True,False,False,False,False,True,False,False,True,False
160.1,4,31,0,155,15,2024,2,6,True,False,False,False,True,False,False,False,False,False,False,True
47.43,3,29,0,85,22,2024,1,25,True,False,False,False,False,True,False,False,False,True,False,False
48.53,4,40,0,51,3,2024,3,15,False,False,False,True,False,True,False,False,False,True,False,False
188.53,3,22,0,113,15,2024,4,5,False,False,False,True,False,False,False,True,False,False,False,True
111.87,2,31,0,109,18,2024,3,29,True,False,False,False,False,False,True,False,False,True,False,False
328.57,5,17,0,18,21,2024,1,7,False,False,False,True,False,True,False,False,False,True,False,False
74.49,3,36,0,306,2,2024,1,8,False,True,False,False,False,False,False,False,True,False,False,True
141.97,1,69,0,106,21,2024,1,1,False,False,True,False,False,False,False,True,False,True,False,False
16.67,1,43,0,316,1,2024,2,21,True,False,False,False,True,False,False,False,False,False,True,False
87.54,1,29,0,254,12,2024,1,12,False,False,False,True,False,False,False,False,True,False,True,False
531.01,2,31,0,313,11,2024,3,7,False,True,False,False,False,False,True,False,False,False,False,True
39.44,1,42,0,93,4,2024,2,23,False,False,True,False,False,False,False,True,False,False,False,True
608.12,1,24,0,282,15,2024,1,15,True,False,False,False,False,False,True,False,False,False,True,False
10.35,3,20,0,114,1,2024,3,28,False,True,False,False,True,False,False,False,False,False,False,True
379.91,5,25,0,126,18,2024,3,26,False,False,False,True,False,False,False,False,True,False,True,False
101.57,1,44,0,96,15,2024,3,12,False,False,False,True,True,False,False,False,False,False,False,True
138.7,2,26,0,184,11,2024,2,7,True,False,False,False,False,False,False,True,False,False,False,True
136.39,3,43,0,73,16,2024,2,17,False,False,False,True,True,False,False,False,False,False,True,False
67.93,3,16,0,334,14,2024,2,27,False,True,False,False,True,False,False,False,False,False,False,True
244.32,1,51,0,41,7,2024,1,17,False,True,False,False,False,True,False,False,False,True,False,False
578.69,5,48,0,148,9,2024,1,24,True,False,False,False,True,False,False,False,False,True,False,False
13.05,4,24,0,222,19,2024,3,17,True,False,False,False,True,False,False,False,False,False,False,True
341.23,2,46,0,141,22,2024,1,13,False,True,False,False,False,False,False,False,True,False,False,True
184.86,1,31,0,160,20,2024,3,27,False,True,False,False,False,False,False,True,False,False,False,True
329.31,3,31,0,89,21,2024,3,21,True,False,False,False,False,False,True,False,False,False,True,False
305.69,4,31,0,318,9,2024,1,3,False,False,False,True,False,False,False,False,True,False,True,False
110.41,1,38,0,139,23,2024,3,7,True,False,False,False,False,True,False,False,False,False,True,False
244.85,3,61,0,238,15,2024,2,18,True,False,False,False,False,False,False,False,True,False,True,False
273.76,4,21,0,266,3,2024,3,7,False,False,True,False,False,True,False,False,False,True,False,False
114.76,3,35,0,66,6,2024,1,14,False,False,True,False,False,False,True,False,False,False,False,True
731.43,1,32,0,106,21,2024,3,19,False,False,False,True,False,True,False,False,False,True,False,False
130.77,4,22,0,45,22,2024,3,12,False,True,False,False,True,False,False,False,False,True,False,False
86.58,4,31,0,245,4,2024,3,27,False,True,False,False,False,True,False,False,False,False,False,True
172.12,3,48,0,335,18,2024,2,1,False,True,False,False,False,False,False,False,True,False,False,True
41.88,2,34,0,173,18,2024,3,5,True,False,False,False,True,False,False,False,False,True,False,False
127.37,1,50,0,96,18,2024,3,4,True,False,False,False,False,True,False,False,False,False,True,False
307.6,5,19,0,325,2,2024,3,4,False,True,False,False,False,False,True,False,False,False,True,False
61.73,5,39,0,58,9,2024,3,8,False,True,False,False,False,True,False,False,False,False,False,True
340.24,3,34,0,1,22,2024,1,4,False,False,False,True,False,False,True,False,False,True,False,False
37.24,2,38,0,167,13,2024,4,1,True,False,False,False,False,False,True,False,False,False,False,True
466.42,5,31,0,362,15,2024,2,20,False,False,True,False,False,False,False,True,False,False,False,True
202.87,2,30,0,287,4,2024,1,4,True,False,False,False,True,False,False,False,False,True,False,False
219.01,1,25,0,51,13,2024,3,27,False,False,False,True,False,False,True,False,False,True,False,False
69.45,4,48,0,198,21,2024,2,10,False,True,False,False,False,False,False,False,True,False,True,False
235.46,5,30,1,296,3,2024,1,5,False,False,False,True,False,True,False,False,False,False,True,False
632.51,1,30,0,151,13,2024,2,28,True,False,False,False,True,False,False,False,False,False,True,False
152.22,4,36,0,158,12,2024,3,15,False,False,False,True,False,False,False,True,False,False,True,False
218.93,5,57,0,252,21,2024,2,13,False,False,False,True,True,False,False,False,False,False,False,True
51.82,4,44,0,147,2,2024,2,28,False,True,False,False,False,False,False,False,True,False,True,False
40.99,1,30,0,266,5,2024,1,18,True,False,False,False,False,True,False,False,False,True,False,False
28.86,4,19,0,161,0,2024,4,6,True,False,False,False,False,False,True,False,False,False,False,True
27.94,1,24,0,147,12,2024,2,14,False,False,False,True,False,True,False,False,False,True,False,False
73.83,4,32,0,107,12,2024,3,27,True,False,False,False,False,True,False,False,False,False,False,True
73.82,3,26,0,338,15,2024,2,24,False,False,True,False,True,False,False,False,False,False,True,False
218.18,3,30,0,31,1,2024,1,2,True,False,False,False,False,False,True,False,False,False,True,False
16.59,2,34,0,143,18,2024,2,17,False,True,False,False,False,False,True,False,False,False,False,True
619.83,5,39,0,53,5,2024,3,20,False,False,True,False,True,False,False,False,False,True,False,False
15.32,2,30,0,108,11,2024,4,4,False,False,False,True,False,True,False,False,False,False,False,True
108.56,5,43,0,273,5,2024,2,23,True,False,False,False,False,False,False,False,True,False,False,True
795.16,1,31,0,68,20,2024,3,19,False,False,True,False,False,False,True,False,False,False,True,False
155.59,3,37,0,56,16,2024,1,19,False,False,True,False,True,False,False,False,False,False,True,False
945.79,5,24,0,9,0,2024,2,12,False,False,True,False,False,False,False,False,True,True,False,False
150.34,4,10,0,342,11,2024,4,4,False,False,False,True,True,False,False,False,False,False,True,False
149.82,4,37,0,122,13,2024,1,28,True,False,False,False,False,False,False,False,True,True,False,False
43.64,3,47,0,17,0,2024,1,16,False,False,False,True,False,False,False,False,True,True,False,False
256.99,3,34,0,190,23,2024,3,11,False,False,True,False,False,False,True,False,False,False,False,True
229.75,4,24,1,207,5,2024,3,9,False,False,False,True,False,False,False,False,True,False,True,False
510.5,3,42,0,255,12,2024,2,2,False,False,False,True,False,False,False,True,False,True,False,False
35.32,1,37,0,72,10,2024,3,27,True,False,False,False,True,False,False,False,False,True,False,False
39.75,4,36,0,181,7,2024,1,24,False,False,True,False,False,True,False,False,False,False,False,True
71.31,5,18,0,242,2,2024,2,20,True,False,False,False,False,True,False,False,False,True,False,False
686.35,1,40,1,349,4,2024,1,28,True,False,False,False,False,True,False,False,False,True,False,False
143.1,1,45,0,156,18,2024,3,27,False,False,False,True,False,False,False,False,True,False,False,True
230.76,3,32,0,229,10,2024,4,1,False,True,False,False,False,True,False,False,False,False,True,False
31.41,1,35,0,236,1,2024,3,12,False,False,False,True,False,True,False,False,False,False,True,False
213.86,5,53,0,116,7,2024,3,15,False,False,False,True,False,True,False,False,False,True,False,False
100.01,4,27,0,47,4,2024,3,2,False,True,False,False,False,False,False,False,True,True,False,False
479.03,2,9,0,3,1,2024,1,13,False,True,False,False,True,False,False,False,False,True,False,False
186.31,4,36,0,248,6,2024,4,3,False,False,False,True,False,False,False,False,True,False,False,True
62.35,5,40,0,81,4,2024,1,15,False,False,True,False,False,False,False,False,True,False,False,True
52.31,1,29,0,292,10,2024,2,7,False,False,True,False,False,False,True,False,False,True,False,False
138.63,3,23,0,298,5,2024,3,23,True,False,False,False,False,True,False,False,False,False,False,True
162.32,1,36,0,273,23,2024,1,21,True,False,False,False,True,False,False,False,False,True,False,False
799.52,5,42,0,321,10,2024,1,7,False,False,True,False,False,False,False,True,False,False,False,True
39.28,2,38,0,34,8,2024,3,25,False,False,False,True,False,False,True,False,False,False,False,True
390.19,2,38,0,46,22,2024,2,20,False,False,False,True,False,False,False,False,True,False,False,True
252.88,4,28,0,252,2,2024,1,18,False,False,False,True,False,False,False,True,False,True,False,False
605.55,4,36,0,128,7,2024,2,11,False,False,False,True,False,False,False,True,False,False,True,False
147.99,1,36,0,29,18,2024,2,3,False,False,False,True,False,True,False,False,False,False,True,False
95.09,2,56,0,188,4,2024,1,13,False,False,False,True,False,False,True,False,False,True,False,False
16.6,4,59,0,39,5,2024,1,8,True,False,False,False,False,False,True,False,False,False,True,False
152.29,4,21,1,219,19,2024,4,6,False,False,True,False,True,False,False,False,False,True,False,False
100.76,2,40,0,203,21,2024,1,1,False,True,False,False,True,False,False,False,False,False,True,False
123.18,4,36,0,33,23,2024,3,11,False,False,False,True,True,False,False,False,False,False,False,True
227.98,3,31,0,288,10,2024,2,15,False,True,False,False,False,True,False,False,False,False,False,True
128.26,2,31,0,337,1,2024,3,1,True,False,False,False,True,False,False,False,False,False,False,True
29.13,2,50,0,338,20,2024,1,13,False,True,False,False,False,True,False,False,False,True,False,False
216.39,3,27,0,250,10,2024,1,8,True,False,False,False,False,False,True,False,False,False,False,True
65.73,1,12,0,333,5,2024,2,16,False,False,False,True,False,True,False,False,False,True,False,False
239.94,3,43,0,354,19,2024,2,26,True,False,False,False,False,False,False,False,True,False,True,False
20.29,5,27,0,287,4,2024,1,14,True,False,False,False,False,False,False,True,False,False,True,False
178.75,5,28,0,295,22,2024,2,11,False,True,False,False,False,True,False,False,False,False,False,True
29.91,3,41,0,211,9,2024,1,16,False,False,False,True,False,False,True,False,False,False,False,True
15.51,1,32,0,198,5,2024,1,20,False,False,False,True,False,False,False,False,True,False,True,False
98.08,4,39,0,107,19,2024,1,28,False,False,False,True,False,False,False,False,True,False,False,True
96.76,5,40,0,137,18,2024,2,20,False,False,False,True,True,False,False,False,False,False,False,True
79.05,3,41,1,20,0,2024,1,20,False,False,False,True,True,False,False,False,False,True,False,False
80.94,2,40,0,331,10,2024,3,22,False,False,False,True,False,False,False,False,True,False,False,True
174.88,3,57,0,73,21,2024,1,8,False,False,True,False,False,False,True,False,False,True,False,False
35.95,4,33,0,321,17,2024,2,25,True,False,False,False,False,False,False,True,False,False,False,True
182.99,5,32,0,188,21,2024,1,6,False,False,False,True,False,False,False,True,False,True,False,False
246.83,4,24,0,66,13,2024,1,27,True,False,False,False,False,False,False,False,True,False,True,False
67.59,5,16,0,236,2,2024,1,1,False,False,False,True,False,False,False,False,True,True,False,False
326.42,2,36,0,316,18,2024,1,30,False,False,True,False,False,False,False,False,True,False,False,True
206.9,5,42,0,154,21,2024,3,18,False,True,False,False,False,True,False,False,False,False,True,False
119.71,1,44,0,272,22,2024,2,5,False,False,True,False,False,False,False,False,True,True,False,False
141.24,1,35,0,208,1,2024,2,29,False,True,False,False,False,False,True,False,False,False,False,True
270.82,4,47,0,134,5,2024,3,31,False,True,False,False,False,True,False,False,False,False,False,True
88.38,4,36,0,88,19,2024,1,13,False,True,False,False,False,True,False,False,False,False,False,True
1072.77,3,35,0,182,6,2024,3,22,False,False,False,True,False,False,False,False,True,False,False,True
143.9,3,41,0,232,18,2024,3,23,False,True,False,False,False,True,False,False,False,True,False,False
563.09,5,28,0,154,17,2024,1,16,False,True,False,False,False,False,False,True,False,False,True,False
232.95,2,32,0,5,22,2024,2,10,False,False,True,False,False,False,False,False,True,False,True,False
363.64,5,39,0,117,5,2024,3,6,False,False,False,True,False,False,True,False,False,False,True,False
134.88,1,42,0,251,18,2024,3,7,False,False,False,True,True,False,False,False,False,False,False,True
80.16,4,31,0,107,8,2024,2,23,True,False,False,False,False,False,False,False,True,False,True,False
17.81,4,40,0,225,20,2024,4,2,False,False,False,True,False,False,False,True,False,False,False,True
45.84,4,16,0,45,21,2024,3,29,False,True,False,False,False,True,False,False,False,False,True,False
521.76,1,8,0,327,6,2024,2,16,False,False,True,False,True,False,False,False,False,False,False,True
461.56,4,26,0,11,9,2024,3,25,False,False,True,False,True,False,False,False,False,True,False,False
135.64,3,64,0,358,16,2024,1,23,True,False,False,False,True,False,False,False,False,True,False,False
25.02,5,37,0,107,23,2024,3,12,False,False,False,True,False,True,False,False,False,False,False,True
21.83,5,32,0,308,15,2024,2,20,False,True,False,False,True,False,False,False,False,True,False,False
241.11,2,40,0,2,0,2024,4,1,True,False,False,False,True,False,False,False,False,False,False,True
42.84,5,29,0,160,18,2024,1,20,True,False,False,False,False,False,False,True,False,False,True,False
321.64,4,26,0,73,5,2024,2,14,False,False,False,True,False,False,True,False,False,False,True,False
98.92,4,36,0,84,4,2024,2,7,True,False,False,False,False,False,False,True,False,False,False,True
262.19,3,36,0,193,10,2024,1,17,True,False,False,False,False,False,False,True,False,False,False,True
21.38,5,33,0,230,18,2024,1,31,False,True,False,False,False,False,False,True,False,False,True,False
191.69,5,36,0,196,14,2024,1,20,False,False,True,False,False,False,False,True,False,False,True,False
64.64,4,24,0,61,17,2024,1,25,False,True,False,False,False,True,False,False,False,False,False,True
618.22,4,50,0,99,10,2024,1,15,True,False,False,False,False,True,False,False,False,False,False,True
82.21,2,52,0,156,5,2024,2,14,True,False,False,False,False,True,False,False,False,False,False,True
28.59,4,36,0,127,13,2024,1,19,False,False,True,False,False,True,False,False,False,True,False,False
1000.62,3,20,0,143,8,2024,3,7,True,False,False,False,False,True,False,False,False,False,False,True
30.91,4,35,0,163,7,2024,3,13,True,False,False,False,False,False,False,True,False,False,True,False
338.35,4,33,0,334,10,2024,1,21,False,True,False,False,False,False,False,False,True,False,True,False
337.55,4,37,0,319,10,2024,1,28,False,True,False,False,False,True,False,False,False,True,False,False
151.22,5,21,0,18,13,2024,1,28,False,False,False,True,False,False,True,False,False,False,False,True
208.87,5,12,0,307,17,2024,4,4,False,False,False,True,False,True,False,False,False,False,True,False
26.98,1,47,0,63,6,2024,3,14,False,True,False,False,False,True,False,False,False,False,True,False
431.69,1,42,0,38,11,2024,3,23,False,False,False,True,False,True,False,False,False,False,False,True
210.09,1,38,0,188,22,2024,3,27,True,False,False,False,False,False,False,False,True,False,True,False
101.87,3,35,0,322,17,2024,1,18,False,False,True,False,False,True,False,False,False,True,False,False
867.55,1,50,1,173,0,2024,2,18,False,False,False,True,False,False,False,True,False,True,False,False
319.17,1,16,0,358,13,2024,2,2,True,False,False,False,True,False,False,False,False,True,False,False
68.89,1,39,0,199,6,2024,2,7,False,True,False,False,True,False,False,False,False,False,False,True
589.37,5,49,0,103,4,2024,2,20,False,False,True,False,False,False,False,True,False,False,False,True
89.65,3,26,0,150,5,2024,2,6,False,False,False,True,False,False,True,False,False,False,True,False
92.18,4,34,0,302,3,2024,2,14,False,False,True,False,False,False,False,False,True,True,False,False
87.02,2,40,0,240,1,2024,1,16,False,False,False,True,True,False,False,False,False,True,False,False
272.9,1,34,0,170,9,2024,2,20,False,True,False,False,True,False,False,False,False,False,True,False
105.68,3,11,0,108,19,2024,2,1,False,True,False,False,False,False,False,False,True,True,False,False
40.7,3,43,0,36,5,2024,4,7,False,False,False,True,False,False,False,False,True,False,False,True
342.52,4,42,1,10,0,2024,1,18,False,True,False,False,False,True,False,False,False,False,True,False
230.14,3,21,0,228,14,2024,3,11,False,True,False,False,False,False,False,True,False,True,False,False
60.63,1,39,0,140,9,2024,3,17,True,False,False,False,False,False,True,False,False,False,False,True
101.75,3,33,0,360,2,2024,4,3,True,False,False,False,True,False,False,False,False,False,False,True
119.34,2,42,0,345,1,2024,2,6,False,False,True,False,False,False,True,False,False,False,False,True
96.81,5,39,0,360,22,2024,2,19,False,True,False,False,False,True,False,False,False,False,True,False
57.43,2,37,0,31,18,2024,3,29,False,True,False,False,True,False,False,False,False,False,True,False
230.03,5,34,0,147,19,2024,1,17,False,False,True,False,True,False,False,False,False,False,False,True
85.35,3,39,0,7,23,2024,1,7,False,False,True,False,False,False,False,False,True,False,False,True
315.85,2,25,0,286,10,2024,1,31,False,False,False,True,False,True,False,False,False,True,False,False
304.58,2,60,0,29,19,2024,2,20,False,False,True,False,True,False,False,False,False,False,True,False
33.12,2,30,0,119,9,2024,3,19,True,False,False,False,False,False,True,False,False,False,False,True
232.57,2,31,0,68,3,2024,1,19,False,False,True,False,False,True,False,False,False,False,False,True
99.79,4,44,0,181,23,2024,3,18,False,False,False,True,False,False,False,False,True,False,True,False
76.97,5,21,0,50,15,2024,1,15,True,False,False,False,False,True,False,False,False,False,True,False
168.78,1,18,0,223,10,2024,1,20,False,True,False,False,False,False,False,False,True,False,False,True
219.66,4,31,0,20,6,2024,3,26,False,True,False,False,True,False,False,False,False,False,True,False
1062.22,5,29,0,257,17,2024,2,24,False,True,False,False,True,False,False,False,False,False,False,True
112.58,4,43,0,22,12,2024,1,15,True,False,False,False,False,True,False,False,False,False,False,True
106.06,3,49,0,25,1,2024,3,10,False,False,True,False,False,False,False,False,True,False,False,True
30.62,1,30,0,318,20,2024,3,29,False,False,False,True,True,False,False,False,False,True,False,False
453.38,3,42,0,224,4,2024,2,29,False,False,False,True,False,False,False,False,True,False,True,False
228.53,4,36,0,307,23,2024,3,17,False,False,False,True,False,False,True,False,False,True,False,False
27.91,1,22,0,261,21,2024,3,21,True,False,False,False,False,False,True,False,False,False,True,False
179.23,2,35,0,223,21,2024,4,4,True,False,False,False,False,False,False,True,False,False,True,False
569.53,1,31,0,213,8,2024,3,1,False,False,False,True,False,False,False,True,False,False,False,True
220.87,3,41,0,275,18,2024,2,25,False,True,False,False,False,False,True,False,False,False,False,True
11.22,3,24,0,44,1,2024,4,2,False,False,True,False,False,False,False,True,False,False,True,False
738.9,4,40,1,5,5,2024,2,10,True,False,False,False,False,True,False,False,False,False,False,True
